imputation,variant,term,coef,se,p_value,nobs,countries
26,no_outcome,compulsory_health_financing_gdp_pc,-0.06131509990678753,0.04354019867840043,0.1590596720724109,608,37
27,no_outcome,log_gdp_per_capita,-3.1244209971276504,1.3627708049563583,0.02186543589825787,608,37
27,no_outcome,unemployment_rate_pc,0.020026849500039762,0.02934803993219571,0.4949915042706643,608,37
27,no_outcome,poverty_or_social_exclusion_pc,-0.008706168449161552,0.013232385078707807,0.5105741120289304,608,37
27,no_outcome,government_health_expenditure_gdp_pc,-0.08842886151533653,0.07261288214864425,0.22329530648882556,608,37
27,no_outcome,compulsory_health_financing_gdp_pc,0.06038793350063193,0.047642053837703466,0.20496433609852105,608,37
28,no_outcome,log_gdp_per_capita,-2.9293189893207128,1.1197498217664659,0.008895411967758431,608,37
28,no_outcome,unemployment_rate_pc,-0.020236418572362837,0.02991354568866189,0.4987252635306515,608,37
28,no_outcome,poverty_or_social_exclusion_pc,-0.010597696568277644,0.013083076783198592,0.4179224118754048,608,37
28,no_outcome,government_health_expenditure_gdp_pc,-0.05276762322428401,0.040455911849866626,0.19212308129648303,608,37
28,no_outcome,compulsory_health_financing_gdp_pc,0.05770073683704677,0.04514290558644034,0.20118613990635248,608,37
29,no_outcome,log_gdp_per_capita,-2.6052365010129392,1.1961623459017303,0.029406353455452085,608,37
29,no_outcome,unemployment_rate_pc,-0.029286860891691135,0.036954638829717626,0.42806430843030063,608,37
29,no_outcome,poverty_or_social_exclusion_pc,-0.015394587435570851,0.008833189750845377,0.08136649235070283,608,37
29,no_outcome,government_health_expenditure_gdp_pc,-0.05058371718005769,0.03894393569206674,0.1939831930713508,608,37
29,no_outcome,compulsory_health_financing_gdp_pc,0.019569152559074626,0.044119333875191416,0.6573676011827974,608,37
30,no_outcome,log_gdp_per_capita,-3.5817870706858668,2.1505609778147656,0.09581047030828554,608,37
30,no_outcome,unemployment_rate_pc,-0.040804749118870005,0.03792975974436253,0.2820177314197123,608,37
30,no_outcome,poverty_or_social_exclusion_pc,-0.02861350046603079,0.012340917914273036,0.020417402748047712,608,37
30,no_outcome,government_health_expenditure_gdp_pc,-0.051496201283031576,0.061977092796876194,0.40603527518432947,608,37
30,no_outcome,compulsory_health_financing_gdp_pc,-0.10193403751367491,0.05876141244406235,0.08279210052774268,608,37
